Day,Route,Time,Estimated Buses Required
1,305.0-D,18.5,163
1,305.0-D,19.0,159
1,305.0-D,19.5,164
1,305.0-D,20.0,85
1,305.0-D,20.5,84
1,305.0-D,21.0,84
1,305.0-D,21.5,83
1,305.0-D,22.0,83
1,305.0-D,22.5,85
1,314.0-N,5.0,40
1,314.0-N,5.5,41
1,314.0-N,6.0,40
1,314.0-N,6.5,43
1,314.0-N,7.0,128
1,314.0-N,7.5,117
1,314.0-N,8.0,126
1,314.0-N,8.5,128
1,314.0-N,9.0,119
1,314.0-N,9.5,124
1,314.0-N,10.0,68
1,314.0-N,10.5,63
1,314.0-N,11.0,67
1,314.0-N,11.5,64
1,314.0-N,12.0,68
1,314.0-N,12.5,69
1,314.0-N,13.0,69
1,314.0-N,13.5,65
1,314.0-N,14.0,68
1,314.0-N,14.5,68
1,314.0-N,15.0,64
1,314.0-N,15.5,68
1,314.0-N,16.0,109
1,314.0-N,16.5,116
1,314.0-N,17.0,112
1,314.0-N,17.5,110
1,314.0-N,18.0,110
1,314.0-N,18.5,117
1,314.0-N,19.0,113
1,314.0-N,19.5,117
1,314.0-N,20.0,55
1,314.0-N,20.5,56
1,314.0-N,21.0,58
1,314.0-N,21.5,59
1,314.0-N,22.0,56
1,314.0-N,22.5,58
1,335.0-E,5.0,33
1,335.0-E,5.5,32
1,335.0-E,6.0,31
1,335.0-E,6.5,30
1,335.0-E,7.0,100
1,335.0-E,7.5,91
1,335.0-E,8.0,100
1,335.0-E,8.5,96
1,335.0-E,9.0,100
1,335.0-E,9.5,99
1,335.0-E,10.0,54
1,335.0-E,10.5,50
1,335.0-E,11.0,53
1,335.0-E,11.5,51
1,335.0-E,12.0,51
1,335.0-E,12.5,52
1,335.0-E,13.0,53
1,335.0-E,13.5,54
1,335.0-E,14.0,53
1,335.0-E,14.5,51
1,335.0-E,15.0,51
1,335.0-E,15.5,52
1,335.0-E,16.0,87
1,335.0-E,16.5,86
1,335.0-E,17.0,88
1,335.0-E,17.5,88
1,335.0-E,18.0,88
1,335.0-E,18.5,87
1,335.0-E,19.0,85
1,335.0-E,19.5,85
1,335.0-E,20.0,47
1,335.0-E,20.5,44
1,335.0-E,21.0,44
1,335.0-E,21.5,46
1,335.0-E,22.0,44
1,335.0-E,22.5,47
1,335.0-EP,5.0,30
1,335.0-EP,5.5,28
1,335.0-EP,6.0,29
1,335.0-EP,6.5,31
1,335.0-EP,7.0,92
1,335.0-EP,7.5,88
1,335.0-EP,8.0,90
1,335.0-EP,8.5,86
1,335.0-EP,9.0,93
1,335.0-EP,9.5,86
1,335.0-EP,10.0,49
1,335.0-EP,10.5,48
1,335.0-EP,11.0,48
1,335.0-EP,11.5,47
1,335.0-EP,12.0,46
1,335.0-EP,12.5,46
1,335.0-EP,13.0,46
1,335.0-EP,13.5,46
1,335.0-EP,14.0,49
1,335.0-EP,14.5,46
1,335.0-EP,15.0,45
1,335.0-EP,15.5,49
1,335.0-EP,16.0,86
1,335.0-EP,16.5,86
1,335.0-EP,17.0,87
1,335.0-EP,17.5,80
1,335.0-EP,18.0,82
1,335.0-EP,18.5,85
1,335.0-EP,19.0,84
1,335.0-EP,19.5,80
1,335.0-EP,20.0,43
1,335.0-EP,20.5,40
1,335.0-EP,21.0,40
1,335.0-EP,21.5,41
1,335.0-EP,22.0,42
1,335.0-EP,22.5,42
1,335.0-N,5.0,36
1,335.0-N,5.5,39
1,335.0-N,6.0,37
1,335.0-N,6.5,36
1,335.0-N,7.0,117
1,335.0-N,7.5,118
1,335.0-N,8.0,117
1,335.0-N,8.5,116
1,335.0-N,9.0,114
1,335.0-N,9.5,113
1,335.0-N,10.0,58
1,335.0-N,10.5,59
1,335.0-N,11.0,59
1,335.0-N,11.5,59
1,335.0-N,12.0,61
1,335.0-N,12.5,60
1,335.0-N,13.0,57
1,335.0-N,13.5,58
1,335.0-N,14.0,61
1,335.0-N,14.5,57
1,335.0-N,15.0,62
1,335.0-N,15.5,60
1,335.0-N,16.0,105
1,335.0-N,16.5,106
1,335.0-N,17.0,108
1,335.0-N,17.5,103
1,335.0-N,18.0,107
1,335.0-N,18.5,106
1,335.0-N,19.0,103
1,335.0-N,19.5,109
1,335.0-N,20.0,54
1,335.0-N,20.5,53
1,335.0-N,21.0,54
1,335.0-N,21.5,54
1,335.0-N,22.0,54
1,335.0-N,22.5,54
1,340.0-H,5.0,38
1,340.0-H,5.5,38
1,340.0-H,6.0,37
1,340.0-H,6.5,38
1,340.0-H,7.0,107
1,340.0-H,7.5,115
1,340.0-H,8.0,115
1,340.0-H,8.5,106
1,340.0-H,9.0,115
1,340.0-H,9.5,107
1,340.0-H,10.0,58
1,340.0-H,10.5,61
1,340.0-H,11.0,57
1,340.0-H,11.5,61
1,340.0-H,12.0,61
1,340.0-H,12.5,59
1,340.0-H,13.0,56
1,340.0-H,13.5,58
1,340.0-H,14.0,60
1,340.0-H,14.5,62
1,340.0-H,15.0,60
1,340.0-H,15.5,58
1,340.0-H,16.0,105
1,340.0-H,16.5,104
1,340.0-H,17.0,106
1,340.0-H,17.5,100
1,340.0-H,18.0,106
1,340.0-H,18.5,104
1,340.0-H,19.0,108
1,340.0-H,19.5,102
1,340.0-H,20.0,52
1,340.0-H,20.5,54
1,340.0-H,21.0,50
1,340.0-H,21.5,54
1,340.0-H,22.0,53
1,340.0-H,22.5,50
1,342.0-F,5.0,31
1,342.0-F,5.5,32
1,342.0-F,6.0,30
1,342.0-F,6.5,32
1,342.0-F,7.0,93
1,342.0-F,7.5,96
1,342.0-F,8.0,90
1,342.0-F,8.5,98
1,342.0-F,9.0,99
1,342.0-F,9.5,99
1,342.0-F,10.0,52
1,342.0-F,10.5,49
1,342.0-F,11.0,52
1,342.0-F,11.5,48
1,342.0-F,12.0,48
1,342.0-F,12.5,50
1,342.0-F,13.0,50
1,342.0-F,13.5,52
1,342.0-F,14.0,51
1,342.0-F,14.5,50
1,342.0-F,15.0,49
1,342.0-F,15.5,53
1,342.0-F,16.0,88
1,342.0-F,16.5,88
1,342.0-F,17.0,85
1,342.0-F,17.5,91
1,342.0-F,18.0,90
1,342.0-F,18.5,86
1,342.0-F,19.0,85
1,342.0-F,19.5,90
1,342.0-F,20.0,45
1,342.0-F,20.5,43
1,342.0-F,21.0,46
1,342.0-F,21.5,43
1,342.0-F,22.0,44
1,342.0-F,22.5,46
1,356-CW-FLY,5.0,80
1,356-CW-FLY,5.5,82
1,356-CW-FLY,6.0,80
1,356-CW-FLY,6.5,79
1,356-CW-FLY,7.0,255
1,356-CW-FLY,7.5,241
1,356-CW-FLY,8.0,253
1,356-CW-FLY,8.5,236
1,356-CW-FLY,9.0,236
1,356-CW-FLY,9.5,232
1,356-CW-FLY,10.0,132
1,356-CW-FLY,10.5,128
1,356-CW-FLY,11.0,134
1,356-CW-FLY,11.5,129
1,356-CW-FLY,12.0,136
1,356-CW-FLY,12.5,126
1,356-CW-FLY,13.0,134
1,356-CW-FLY,13.5,133
1,356-CW-FLY,14.0,133
1,356-CW-FLY,14.5,134
1,356-CW-FLY,15.0,133
1,356-CW-FLY,15.5,131
1,356-CW-FLY,16.0,218
1,356-CW-FLY,16.5,216
1,356-CW-FLY,17.0,236
1,356-CW-FLY,17.5,229
1,356-CW-FLY,18.0,234
1,356-CW-FLY,18.5,226
1,356-CW-FLY,19.0,218
1,356-CW-FLY,19.5,218
1,356-CW-FLY,20.0,116
1,356-CW-FLY,20.5,113
1,356-CW-FLY,21.0,110
1,356-CW-FLY,21.5,113
1,356-CW-FLY,22.0,108
1,356-CW-FLY,22.5,114
1,360-K UFLYO,5.0,30
1,360-K UFLYO,5.5,32
1,360-K UFLYO,6.0,30
1,360-K UFLYO,6.5,31
1,360-K UFLYO,7.0,88
1,360-K UFLYO,7.5,89
1,360-K UFLYO,8.0,92
1,360-K UFLYO,8.5,93
1,360-K UFLYO,9.0,94
1,360-K UFLYO,9.5,91
1,360-K UFLYO,10.0,51
1,360-K UFLYO,10.5,51
1,360-K UFLYO,11.0,51
1,360-K UFLYO,11.5,47
1,360-K UFLYO,12.0,50
1,360-K UFLYO,12.5,48
1,360-K UFLYO,13.0,48
1,360-K UFLYO,13.5,52
1,360-K UFLYO,14.0,48
1,360-K UFLYO,14.5,50
1,360-K UFLYO,15.0,50
1,360-K UFLYO,15.5,51
1,360-K UFLYO,16.0,87
1,360-K UFLYO,16.5,83
1,360-K UFLYO,17.0,85
1,360-K UFLYO,17.5,87
1,360-K UFLYO,18.0,83
1,360-K UFLYO,18.5,86
1,360-K UFLYO,19.0,83
1,360-K UFLYO,19.5,83
1,360-K UFLYO,20.0,43
1,360-K UFLYO,20.5,42
1,360-K UFLYO,21.0,44
1,360-K UFLYO,21.5,44
1,360-K UFLYO,22.0,45
1,360-K UFLYO,22.5,42
1,361-C UNFLYO,5.0,39
1,361-C UNFLYO,5.5,38
1,361-C UNFLYO,6.0,41
1,361-C UNFLYO,6.5,41
1,361-C UNFLYO,7.0,114
1,361-C UNFLYO,7.5,125
1,361-C UNFLYO,8.0,115
1,361-C UNFLYO,8.5,120
1,361-C UNFLYO,9.0,123
1,361-C UNFLYO,9.5,124
1,361-C UNFLYO,10.0,65
1,361-C UNFLYO,10.5,66
1,361-C UNFLYO,11.0,63
1,361-C UNFLYO,11.5,66
1,361-C UNFLYO,12.0,61
1,361-C UNFLYO,12.5,67
1,361-C UNFLYO,13.0,64
1,361-C UNFLYO,13.5,66
1,361-C UNFLYO,14.0,64
1,361-C UNFLYO,14.5,65
1,361-C UNFLYO,15.0,64
1,361-C UNFLYO,15.5,65
1,361-C UNFLYO,16.0,107
1,361-C UNFLYO,16.5,107
1,361-C UNFLYO,17.0,109
1,361-C UNFLYO,17.5,108
1,361-C UNFLYO,18.0,116
1,361-C UNFLYO,18.5,109
1,361-C UNFLYO,19.0,117
1,361-C UNFLYO,19.5,110
1,361-C UNFLYO,20.0,54
1,361-C UNFLYO,20.5,58
1,361-C UNFLYO,21.0,57
1,361-C UNFLYO,21.5,56
1,361-C UNFLYO,22.0,56
1,361-C UNFLYO,22.5,57
1,362.0-C,5.0,41
1,362.0-C,5.5,45
1,362.0-C,6.0,45
1,362.0-C,6.5,43
1,362.0-C,7.0,124
1,362.0-C,7.5,130
1,362.0-C,8.0,122
1,362.0-C,8.5,122
1,362.0-C,9.0,124
1,362.0-C,9.5,127
1,362.0-C,10.0,71
1,362.0-C,10.5,70
1,362.0-C,11.0,70
1,362.0-C,11.5,67
1,362.0-C,12.0,67
1,362.0-C,12.5,67
1,362.0-C,13.0,71
1,362.0-C,13.5,65
1,362.0-C,14.0,70
1,362.0-C,14.5,69
1,362.0-C,15.0,68
1,362.0-C,15.5,70
1,362.0-C,16.0,119
1,362.0-C,16.5,123
1,362.0-C,17.0,124
1,362.0-C,17.5,118
1,362.0-C,18.0,116
1,362.0-C,18.5,120
1,362.0-C,19.0,124
1,362.0-C,19.5,116
1,362.0-C,20.0,60
1,362.0-C,20.5,60
1,362.0-C,21.0,61
1,362.0-C,21.5,57
1,362.0-C,22.0,61
1,362.0-C,22.5,62
1,365.0-J,5.0,53
1,365.0-J,5.5,54
1,365.0-J,6.0,58
1,365.0-J,6.5,53
1,365.0-J,7.0,171
1,365.0-J,7.5,165
1,365.0-J,8.0,161
1,365.0-J,8.5,171
1,365.0-J,9.0,164
1,365.0-J,9.5,165
1,365.0-J,10.0,87
1,365.0-J,10.5,89
1,365.0-J,11.0,85
1,365.0-J,11.5,87
1,365.0-J,12.0,92
1,365.0-J,12.5,86
1,365.0-J,13.0,89
1,365.0-J,13.5,86
1,365.0-J,14.0,90
1,365.0-J,14.5,85
1,365.0-J,15.0,92
1,365.0-J,15.5,88
1,365.0-J,16.0,150
1,365.0-J,16.5,147
1,365.0-J,17.0,149
1,365.0-J,17.5,154
1,365.0-J,18.0,151
1,365.0-J,18.5,159
1,365.0-J,19.0,153
1,365.0-J,19.5,150
1,365.0-J,20.0,78
1,365.0-J,20.5,79
1,365.0-J,21.0,74
1,365.0-J,21.5,74
1,365.0-J,22.0,73
1,365.0-J,22.5,79
1,365.0-N,5.0,30
1,365.0-N,5.5,30
1,365.0-N,6.0,31
1,365.0-N,6.5,31
1,365.0-N,7.0,91
1,365.0-N,7.5,93
1,365.0-N,8.0,87
1,365.0-N,8.5,87
1,365.0-N,9.0,88
1,365.0-N,9.5,86
1,365.0-N,10.0,48
1,365.0-N,10.5,50
1,365.0-N,11.0,46
1,365.0-N,11.5,46
1,365.0-N,12.0,48
1,365.0-N,12.5,50
1,365.0-N,13.0,47
1,365.0-N,13.5,48
1,365.0-N,14.0,46
1,365.0-N,14.5,46
1,365.0-N,15.0,50
1,365.0-N,15.5,50
1,365.0-N,16.0,80
1,365.0-N,16.5,88
1,365.0-N,17.0,85
1,365.0-N,17.5,87
1,365.0-N,18.0,84
1,365.0-N,18.5,84
1,365.0-N,19.0,84
1,365.0-N,19.5,85
1,365.0-N,20.0,40
1,365.0-N,20.5,40
1,365.0-N,21.0,41
1,365.0-N,21.5,43
1,365.0-N,22.0,41
1,365.0-N,22.5,43
1,365.0-P,5.0,62
1,365.0-P,5.5,57
1,365.0-P,6.0,60
1,365.0-P,6.5,59
1,365.0-P,7.0,184
1,365.0-P,7.5,171
1,365.0-P,8.0,180
1,365.0-P,8.5,183
1,365.0-P,9.0,185
1,365.0-P,9.5,180
1,365.0-P,10.0,94
1,365.0-P,10.5,96
1,365.0-P,11.0,98
1,365.0-P,11.5,95
1,365.0-P,12.0,90
1,365.0-P,12.5,98
1,365.0-P,13.0,96
1,365.0-P,13.5,96
1,365.0-P,14.0,92
1,365.0-P,14.5,96
1,365.0-P,15.0,93
1,365.0-P,15.5,96
1,365.0-P,16.0,159
1,365.0-P,16.5,168
1,365.0-P,17.0,173
1,365.0-P,17.5,158
1,365.0-P,18.0,173
1,365.0-P,18.5,164
1,365.0-P,19.0,171
1,365.0-P,19.5,170
1,365.0-P,20.0,83
1,365.0-P,20.5,85
1,365.0-P,21.0,86
1,365.0-P,21.5,82
1,365.0-P,22.0,81
1,365.0-P,22.5,84
1,366.0-Z,5.0,30
1,366.0-Z,5.5,30
1,366.0-Z,6.0,30
1,366.0-Z,6.5,29
1,366.0-Z,7.0,91
1,366.0-Z,7.5,85
1,366.0-Z,8.0,89
1,366.0-Z,8.5,84
1,366.0-Z,9.0,87
1,366.0-Z,9.5,87
1,366.0-Z,10.0,47
1,366.0-Z,10.5,48
1,366.0-Z,11.0,47
1,366.0-Z,11.5,47
1,366.0-Z,12.0,46
1,366.0-Z,12.5,47
1,366.0-Z,13.0,46
1,366.0-Z,13.5,45
1,366.0-Z,14.0,48
1,366.0-Z,14.5,48
1,366.0-Z,15.0,48
1,366.0-Z,15.5,47
1,366.0-Z,16.0,82
1,366.0-Z,16.5,86
1,366.0-Z,17.0,83
1,366.0-Z,17.5,82
1,366.0-Z,18.0,79
1,366.0-Z,18.5,81
1,366.0-Z,19.0,82
1,366.0-Z,19.5,82
1,366.0-Z,20.0,42
1,366.0-Z,20.5,41
1,366.0-Z,21.0,42
1,366.0-Z,21.5,42
1,366.0-Z,22.0,43
1,366.0-Z,22.5,42
1,375.0-B,5.0,39
1,375.0-B,5.5,35
1,375.0-B,6.0,36
1,375.0-B,6.5,35
1,375.0-B,7.0,113
1,375.0-B,7.5,115
1,375.0-B,8.0,108
1,375.0-B,8.5,116
1,375.0-B,9.0,106
1,375.0-B,9.5,116
1,375.0-B,10.0,58
1,375.0-B,10.5,57
1,375.0-B,11.0,59
1,375.0-B,11.5,58
1,375.0-B,12.0,58
1,375.0-B,12.5,58
1,375.0-B,13.0,61
1,375.0-B,13.5,59
1,375.0-B,14.0,58
1,375.0-B,14.5,60
1,375.0-B,15.0,60
1,375.0-B,15.5,58
1,375.0-B,16.0,103
1,375.0-B,16.5,100
1,375.0-B,17.0,100
1,375.0-B,17.5,105
1,375.0-B,18.0,100
1,375.0-B,18.5,104
1,375.0-B,19.0,106
1,375.0-B,19.5,100
1,375.0-B,20.0,52
1,375.0-B,20.5,51
1,375.0-B,21.0,54
1,375.0-B,21.5,52
1,375.0-B,22.0,53
1,375.0-B,22.5,52
1,375.0-D,5.0,129
1,375.0-D,5.5,137
1,375.0-D,6.0,142
1,375.0-D,6.5,137
1,375.0-D,7.0,419
1,375.0-D,7.5,422
1,375.0-D,8.0,395
1,375.0-D,8.5,395
1,375.0-D,9.0,411
1,375.0-D,9.5,403
1,375.0-D,10.0,224
1,375.0-D,10.5,225
1,375.0-D,11.0,214
1,375.0-D,11.5,211
1,375.0-D,12.0,223
1,375.0-D,12.5,212
1,375.0-D,13.0,224
1,375.0-D,13.5,215
1,375.0-D,14.0,220
1,375.0-D,14.5,208
1,375.0-D,15.0,219
1,375.0-D,15.5,216
1,375.0-D,16.0,383
1,375.0-D,16.5,367
1,375.0-D,17.0,388
1,375.0-D,17.5,393
1,375.0-D,18.0,369
1,375.0-D,18.5,364
1,375.0-D,19.0,361
1,375.0-D,19.5,385
1,375.0-D,20.0,192
1,375.0-D,20.5,191
1,375.0-D,21.0,185
1,375.0-D,21.5,188
1,375.0-D,22.0,191
1,375.0-D,22.5,190
1,398.0-H,5.0,42
1,398.0-H,5.5,39
1,398.0-H,6.0,41
1,398.0-H,6.5,40
1,398.0-H,7.0,121
1,398.0-H,7.5,124
1,398.0-H,8.0,124
1,398.0-H,8.5,127
1,398.0-H,9.0,117
1,398.0-H,9.5,117
1,398.0-H,10.0,66
1,398.0-H,10.5,65
1,398.0-H,11.0,63
1,398.0-H,11.5,62
1,398.0-H,12.0,62
1,398.0-H,12.5,67
1,398.0-H,13.0,63
1,398.0-H,13.5,64
1,398.0-H,14.0,63
1,398.0-H,14.5,64
1,398.0-H,15.0,62
1,398.0-H,15.5,65
1,398.0-H,16.0,108
1,398.0-H,16.5,117
1,398.0-H,17.0,110
1,398.0-H,17.5,114
1,398.0-H,18.0,118
1,398.0-H,18.5,115
1,398.0-H,19.0,114
1,398.0-H,19.5,111
1,398.0-H,20.0,56
1,398.0-H,20.5,58
1,398.0-H,21.0,60
1,398.0-H,21.5,58
1,398.0-H,22.0,57
1,398.0-H,22.5,58
1,401.0-AF,5.0,33
1,401.0-AF,5.5,32
1,401.0-AF,6.0,33
1,401.0-AF,6.5,35
1,401.0-AF,7.0,96
1,401.0-AF,7.5,101
1,401.0-AF,8.0,96
1,401.0-AF,8.5,99
1,401.0-AF,9.0,95
1,401.0-AF,9.5,99
1,401.0-AF,10.0,54
1,401.0-AF,10.5,52
1,401.0-AF,11.0,54
1,401.0-AF,11.5,54
1,401.0-AF,12.0,55
1,401.0-AF,12.5,51
1,401.0-AF,13.0,52
1,401.0-AF,13.5,51
1,401.0-AF,14.0,55
1,401.0-AF,14.5,55
1,401.0-AF,15.0,53
1,401.0-AF,15.5,55
1,401.0-AF,16.0,93
1,401.0-AF,16.5,94
1,401.0-AF,17.0,89
1,401.0-AF,17.5,95
1,401.0-AF,18.0,89
1,401.0-AF,18.5,95
1,401.0-AF,19.0,95
1,401.0-AF,19.5,94
1,401.0-AF,20.0,44
1,401.0-AF,20.5,45
1,401.0-AF,21.0,45
1,401.0-AF,21.5,46
1,401.0-AF,22.0,44
1,401.0-AF,22.5,48
1,401.0-B,5.0,38
1,401.0-B,5.5,37
1,401.0-B,6.0,37
1,401.0-B,6.5,37
1,401.0-B,7.0,114
1,401.0-B,7.5,113
1,401.0-B,8.0,117
1,401.0-B,8.5,112
1,401.0-B,9.0,118
1,401.0-B,9.5,116
1,401.0-B,10.0,58
1,401.0-B,10.5,63
1,401.0-B,11.0,58
1,401.0-B,11.5,62
1,401.0-B,12.0,59
1,401.0-B,12.5,62
1,401.0-B,13.0,62
1,401.0-B,13.5,62
1,401.0-B,14.0,62
1,401.0-B,14.5,59
1,401.0-B,15.0,57
1,401.0-B,15.5,59
1,401.0-B,16.0,102
1,401.0-B,16.5,107
1,401.0-B,17.0,103
1,401.0-B,17.5,110
1,401.0-B,18.0,106
1,401.0-B,18.5,108
1,401.0-B,19.0,101
1,401.0-B,19.5,109
1,401.0-B,20.0,55
1,401.0-B,20.5,52
1,401.0-B,21.0,53
1,401.0-B,21.5,54
1,401.0-B,22.0,51
1,401.0-B,22.5,53
1,401.0-E,5.0,30
1,401.0-E,5.5,29
1,401.0-E,6.0,30
1,401.0-E,6.5,29
1,401.0-E,7.0,86
1,401.0-E,7.5,87
1,401.0-E,8.0,94
1,401.0-E,8.5,90
1,401.0-E,9.0,94
1,401.0-E,9.5,89
1,401.0-E,10.0,47
1,401.0-E,10.5,48
1,401.0-E,11.0,48
1,401.0-E,11.5,46
1,401.0-E,12.0,49
1,401.0-E,12.5,47
1,401.0-E,13.0,49
1,401.0-E,13.5,49
1,401.0-E,14.0,46
1,401.0-E,14.5,46
1,401.0-E,15.0,49
1,401.0-E,15.5,48
1,401.0-E,16.0,80
1,401.0-E,16.5,88
1,401.0-E,17.0,80
1,401.0-E,17.5,86
1,401.0-E,18.0,88
1,401.0-E,18.5,82
1,401.0-E,19.0,81
1,401.0-E,19.5,81
1,401.0-E,20.0,41
1,401.0-E,20.5,40
1,401.0-E,21.0,43
1,401.0-E,21.5,40
1,401.0-E,22.0,42
1,401.0-E,22.5,44
1,401.0-K,5.0,96
1,401.0-K,5.5,94
1,401.0-K,6.0,91
1,401.0-K,6.5,94
1,401.0-K,7.0,280
1,401.0-K,7.5,277
1,401.0-K,8.0,269
1,401.0-K,8.5,290
1,401.0-K,9.0,278
1,401.0-K,9.5,270
1,401.0-K,10.0,147
1,401.0-K,10.5,148
1,401.0-K,11.0,154
1,401.0-K,11.5,152
1,401.0-K,12.0,153
1,401.0-K,12.5,142
1,401.0-K,13.0,148
1,401.0-K,13.5,149
1,401.0-K,14.0,142
1,401.0-K,14.5,145
1,401.0-K,15.0,153
1,401.0-K,15.5,143
1,401.0-K,16.0,261
1,401.0-K,16.5,253
1,401.0-K,17.0,248
1,401.0-K,17.5,254
1,401.0-K,18.0,273
1,401.0-K,18.5,268
1,401.0-K,19.0,272
1,401.0-K,19.5,260
1,401.0-K,20.0,125
1,401.0-K,20.5,131
1,401.0-K,21.0,130
1,401.0-K,21.5,135
1,401.0-K,22.0,125
1,401.0-K,22.5,130
1,401.0-KB,5.0,37
1,401.0-KB,5.5,37
1,401.0-KB,6.0,39
1,401.0-KB,6.5,38
1,401.0-KB,7.0,113
1,401.0-KB,7.5,113
1,401.0-KB,8.0,114
1,401.0-KB,8.5,117
1,401.0-KB,9.0,118
1,401.0-KB,9.5,119
1,401.0-KB,10.0,63
1,401.0-KB,10.5,60
1,401.0-KB,11.0,62
1,401.0-KB,11.5,60
1,401.0-KB,12.0,59
1,401.0-KB,12.5,63
1,401.0-KB,13.0,58
1,401.0-KB,13.5,63
1,401.0-KB,14.0,61
1,401.0-KB,14.5,62
1,401.0-KB,15.0,62
1,401.0-KB,15.5,63
1,401.0-KB,16.0,108
1,401.0-KB,16.5,108
1,401.0-KB,17.0,102
1,401.0-KB,17.5,107
1,401.0-KB,18.0,103
1,401.0-KB,18.5,109
1,401.0-KB,19.0,107
1,401.0-KB,19.5,108
1,401.0-KB,20.0,51
1,401.0-KB,20.5,51
1,401.0-KB,21.0,54
1,401.0-KB,21.5,51
1,401.0-KB,22.0,51
1,401.0-KB,22.5,51
1,401.0-M,5.0,50
1,401.0-M,5.5,49
1,401.0-M,6.0,47
1,401.0-M,6.5,47
1,401.0-M,7.0,140
1,401.0-M,7.5,146
1,401.0-M,8.0,145
1,401.0-M,8.5,138
1,401.0-M,9.0,138
1,401.0-M,9.5,137
1,401.0-M,10.0,77
1,401.0-M,10.5,78
1,401.0-M,11.0,74
1,401.0-M,11.5,72
1,401.0-M,12.0,73
1,401.0-M,12.5,80
1,401.0-M,13.0,74
1,401.0-M,13.5,78
1,401.0-M,14.0,77
1,401.0-M,14.5,75
1,401.0-M,15.0,74
1,401.0-M,15.5,73
1,401.0-M,16.0,135
1,401.0-M,16.5,137
1,401.0-M,17.0,135
1,401.0-M,17.5,133
1,401.0-M,18.0,127
1,401.0-M,18.5,139
1,401.0-M,19.0,137
1,401.0-M,19.5,130
1,401.0-M,20.0,70
1,401.0-M,20.5,67
1,401.0-M,21.0,67
1,401.0-M,21.5,68
1,401.0-M,22.0,69
1,401.0-M,22.5,68
1,401.0-MC,5.0,42
1,401.0-MC,5.5,43
1,401.0-MC,6.0,45
1,401.0-MC,6.5,42
1,401.0-MC,7.0,129
1,401.0-MC,7.5,130
1,401.0-MC,8.0,130
1,401.0-MC,8.5,132
1,401.0-MC,9.0,136
1,401.0-MC,9.5,127
1,401.0-MC,10.0,67
1,401.0-MC,10.5,67
1,401.0-MC,11.0,72
1,401.0-MC,11.5,71
1,401.0-MC,12.0,68
1,401.0-MC,12.5,72
1,401.0-MC,13.0,72
1,401.0-MC,13.5,72
1,401.0-MC,14.0,73
1,401.0-MC,14.5,68
1,401.0-MC,15.0,71
1,401.0-MC,15.5,69
1,401.0-MC,16.0,126
1,401.0-MC,16.5,125
1,401.0-MC,17.0,125
1,401.0-MC,17.5,124
1,401.0-MC,18.0,118
1,401.0-MC,18.5,122
1,401.0-MC,19.0,128
1,401.0-MC,19.5,127
1,401.0-MC,20.0,58
1,401.0-MC,20.5,59
1,401.0-MC,21.0,59
1,401.0-MC,21.5,62
1,401.0-MC,22.0,63
1,401.0-MC,22.5,59
1,401.0-MK,5.0,41
1,401.0-MK,5.5,42
1,401.0-MK,6.0,42
1,401.0-MK,6.5,41
1,401.0-MK,7.0,124
1,401.0-MK,7.5,123
1,401.0-MK,8.0,121
1,401.0-MK,8.5,124
1,401.0-MK,9.0,125
1,401.0-MK,9.5,128
1,401.0-MK,10.0,66
1,401.0-MK,10.5,67
1,401.0-MK,11.0,63
1,401.0-MK,11.5,65
1,401.0-MK,12.0,62
1,401.0-MK,12.5,64
1,401.0-MK,13.0,67
1,401.0-MK,13.5,69
1,401.0-MK,14.0,63
1,401.0-MK,14.5,65
1,401.0-MK,15.0,68
1,401.0-MK,15.5,64
1,401.0-MK,16.0,115
1,401.0-MK,16.5,117
1,401.0-MK,17.0,116
1,401.0-MK,17.5,111
1,401.0-MK,18.0,113
1,401.0-MK,18.5,118
1,401.0-MK,19.0,115
1,401.0-MK,19.5,109
1,401.0-MK,20.0,59
1,401.0-MK,20.5,55
1,401.0-MK,21.0,59
1,401.0-MK,21.5,56
1,401.0-MK,22.0,60
1,401.0-MK,22.5,57
1,401.0-R,5.0,53
1,401.0-R,5.5,52
1,401.0-R,6.0,52
1,401.0-R,6.5,56
1,401.0-R,7.0,168
1,401.0-R,7.5,158
1,401.0-R,8.0,160
1,401.0-R,8.5,164
1,401.0-R,9.0,167
1,401.0-R,9.5,162
1,401.0-R,10.0,85
1,401.0-R,10.5,85
1,401.0-R,11.0,87
1,401.0-R,11.5,81
1,401.0-R,12.0,87
1,401.0-R,12.5,84
1,401.0-R,13.0,88
1,401.0-R,13.5,82
1,401.0-R,14.0,86
1,401.0-R,14.5,85
1,401.0-R,15.0,87
1,401.0-R,15.5,82
1,401.0-R,16.0,151
1,401.0-R,16.5,151
1,401.0-R,17.0,151
1,401.0-R,17.5,151
1,401.0-R,18.0,152
1,401.0-R,18.5,154
1,401.0-R,19.0,146
1,401.0-R,19.5,155
1,401.0-R,20.0,75
1,401.0-R,20.5,72
1,401.0-R,21.0,72
1,401.0-R,21.5,74
1,401.0-R,22.0,77
1,401.0-R,22.5,76
1,45.0-D,5.0,39
1,45.0-D,5.5,38
1,45.0-D,6.0,37
1,45.0-D,6.5,36
1,45.0-D,7.0,111
1,45.0-D,7.5,112
1,45.0-D,8.0,108
1,45.0-D,8.5,109
1,45.0-D,9.0,114
1,45.0-D,9.5,115
1,45.0-D,10.0,63
1,45.0-D,10.5,63
